Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Value
CHEMBL502950,nan,,986.21,2,4.02,88-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4ccc5ncccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL502950,nan,,986.21,2,4.02,88-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4ccc5ncccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL502962,nan,,755.4,2,3.19,56,C=C[C@]1(C)C[C@@H](OC(=O)CN2CCN(C(=O)CCn3cnc4c(N5CCC(N)C5)ncnc43)C[C@@H]2C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O.Cl,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL963079,Antimicrobial activity against Haemophilus influenzae TH13 by NCCLS method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1139278,1,Scientific Literature,Bioorg Med Chem Lett,2009,4
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',64,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,64
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'>',128,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,128
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL985367,Antimicrobial activity against drug-susceptible Haemophilus influenzae 2 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,32
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,16
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',128,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,128
CHEMBL503111,nan,,986.21,2,4.02,84-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,16
CHEMBL503111,nan,,986.21,2,4.02,85-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C\Cc4ccnc5ccccc45)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',128,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,128
CHEMBL503162,nan,,236.34,0,3.52,ent-4a,CC1=C(O)[C@](C)(/C=C2/C=CCCC2)SC1=O,MIC,'>',64,ug.mL-1,UO_0000274,0,CHEMBL994253,Antibacterial activity against Haemophilus influenzae IID983 by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1144244,1,Scientific Literature,Bioorg Med Chem Lett,2008,64
CHEMBL50327,nan,,483.61,0,4.79,11,C=C[C@]1(C)C[C@@H](OC(=O)Nc2ccc(OC)cc2)[C@]2(C)C(C)CC(=O)[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',64,ug.mL-1,UO_0000274,0,CHEMBL694163,Minimum inhibitory concentration against Haemophilus influenzae / Pen+,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1136391,1,Scientific Literature,Bioorg Med Chem Lett,2003,64
CHEMBL503429,nan,,789.49,2,4.06,10A,CC[C@]1(C)C[C@@H](OC(=O)CSC2CCN(C(=O)CCn3cnc4c(N5CCNCC5)nc(N)nc43)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O.Cl,ED50,'=',1,ug ml-1,UO_0000274,0,CHEMBL1009316,Antimicrobial activity against Haemophilus influenzae TH13 by NCCLS method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1139296,1,Scientific Literature,Bioorg Med Chem Lett,2009,1
CHEMBL503698,nan,,822.01,2,2.24,13i,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C[C@H](O)[C@H](N(C)CCCc2ccncc2)/C=C/[C@H](OC(C)=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1OC,MIC,'=',0.39,ug.mL-1,UO_0000274,0,CHEMBL972118,Antibacterial activity against standard Haemophilus influenzae after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1157144,1,Scientific Literature,Bioorg Med Chem,2008,0.39
CHEMBL503698,nan,,822.01,2,2.24,13i,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C[C@H](O)[C@H](N(C)CCCc2ccncc2)/C=C/[C@H](OC(C)=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1OC,MIC,'=',3.13,ug.mL-1,UO_0000274,0,CHEMBL972119,Antibacterial activity against susceptible Haemophilus influenzae after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1157144,1,Scientific Literature,Bioorg Med Chem,2008,3.13
CHEMBL504022,nan,,986.21,2,4.47,106,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4cnc5ccccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,32
CHEMBL504022,nan,,986.21,2,4.47,106,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4cnc5ccccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',2,ug.mL-1,UO_0000274,0,CHEMBL985367,Antimicrobial activity against drug-susceptible Haemophilus influenzae 2 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,2
CHEMBL504022,nan,,986.21,2,4.47,106,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4cnc5ccccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL504022,nan,,986.21,2,4.47,106,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4cnc5ccccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL504361,nan,,986.21,2,4.47,108,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4ccc5ncccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,32
CHEMBL504361,nan,,986.21,2,4.47,108,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4ccc5ncccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL985367,Antimicrobial activity against drug-susceptible Haemophilus influenzae 2 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,4
CHEMBL504361,nan,,986.21,2,4.47,108,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4ccc5ncccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL504361,nan,,986.21,2,4.47,108,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CCC[C@H](C/C=C/c4ccc5ncccc5c4)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL504378,nan,,794.38,3,5.16,13i,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC/C(=N\Oc3cccc(Cl)c3)CCO[C@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3NC(=O)O[C@@]31C)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,MIC,'=',2,ug.mL-1,UO_0000274,0,CHEMBL1005380,Antibacterial activity against ampicillin-resistant Haemophilus influenzae 33929 expressing beta-lactamase by broth-microdilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1141699,1,Scientific Literature,Bioorg Med Chem Lett,2008,2
CHEMBL504378,nan,,794.38,3,5.16,13i,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC/C(=N\Oc3cccc(Cl)c3)CCO[C@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3NC(=O)O[C@@]31C)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,MIC,'=',2,ug.mL-1,UO_0000274,0,CHEMBL1005384,Antibacterial activity against ampicillin-susceptible Haemophilus influenzae by broth-microdilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1141699,1,Scientific Literature,Bioorg Med Chem Lett,2008,2
CHEMBL504524,nan,,596.54,3,-1.46,2a,C[C@@H]1O[C@@H](Oc2ccc(O)cc2[C@@H]2CC(=O)c3c(O)cc(O)cc3O2)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL976592,Antibacterial activity against Haemophilus influenzae ATCC 49247,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1158114,1,Scientific Literature,J Nat Prod,2006,32
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,32
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',64,ug.mL-1,UO_0000274,0,CHEMBL985366,Antimicrobial activity against drug-susceptible Haemophilus influenzae 1 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,64
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',2,ug.mL-1,UO_0000274,0,CHEMBL985367,Antimicrobial activity against drug-susceptible Haemophilus influenzae 2 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,2
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL985367,Antimicrobial activity against drug-susceptible Haemophilus influenzae 2 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,4
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,16
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL985368,Antimicrobial activity against drug-susceptible Haemophilus influenzae 3 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,8
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,16
CHEMBL504716,nan,,986.21,2,4.02,80-diastereomer,CCOC(=O)[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)CN(C)CC(/C=C/Cc4cnc5ccccc5c4)CCOC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL986180,Antimicrobial activity against drug-susceptible Haemophilus influenzae 4 after 20 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1151705,1,Scientific Literature,Bioorg Med Chem,2008,4
CHEMBL504744,nan,,584.78,2,6.57,8m,CCCCCCCCCCCCCCCC(=O)N1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,MIC,'>=',8,ug.mL-1,UO_0000274,0,CHEMBL999382,Antibacterial activity against Haemophilus influenzae clinical isolate after 18 hrs by agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1141677,1,Scientific Literature,Eur J Med Chem,2008,8
CHEMBL504827,nan,,759.42,2,3.06,7A,C=C[C@]1(C)C[C@@H](OC(=O)CSC2CN(C(=O)CCn3cnc4c(N5CCNCC5)nc(N)nc43)C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O.Cl,ED50,'=',2,ug ml-1,UO_0000274,0,CHEMBL1009316,Antimicrobial activity against Haemophilus influenzae TH13 by NCCLS method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1139296,1,Scientific Literature,Bioorg Med Chem Lett,2009,2
CHEMBL50483,nan,,113.12,0,-0.58,L-ppGly,C#CC[C@H](N)C(=O)O,MIC,'>',100,ug.mL-1,UO_0000274,0,CHEMBL695843,Minimum inhibitory concentration against Hemophilus influenzae,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1122413,1,Scientific Literature,J Med Chem,1983,100
CHEMBL505163,nan,,772.46,2,4.38,3B,C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCCN(C(=O)CCn3cnc4c(N5CCC(N)C5)ncnc43)C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O.Cl,ED50,'=',2,ug ml-1,UO_0000274,0,CHEMBL1009316,Antimicrobial activity against Haemophilus influenzae TH13 by NCCLS method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1139296,1,Scientific Literature,Bioorg Med Chem Lett,2009,2
