Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Value
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.06
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC90,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.12
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1658622,Antimicrobial activity against Neisseria meningitidis assessed as susceptible isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,100.0
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'<=',0.03,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.03
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.06
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC90,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.06
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1667338,Antibacterial activity against Neisseria meningitidis assessed as percent susceptible isolates by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,100.0
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL919275,Antibacterial activity against Neisseria meningitidis after 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147099,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.5
CHEMBL529,AZITHROMYCIN,4.0,749.0,2.0,1.9,3,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MIC90,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL919275,Antibacterial activity against Neisseria meningitidis after 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147099,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,1.0
CHEMBL530345,CATHELICIDIN,,4493.34,,,LL-37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC,MIC,'=',7.8,ug.mL-1,UO_0000274,0.0,CHEMBL1221121,Antimicrobial activity against Neisseria meningitidis M7 by agar dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1212761,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,7.8
CHEMBL530345,CATHELICIDIN,,4493.34,,,LL-37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC,MIC,'=',7.8,ug.mL-1,UO_0000274,0.0,CHEMBL1221122,Antimicrobial activity against Neisseria meningitidis M7tolC::Kan by agar dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1212761,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,7.8
CHEMBL530345,CATHELICIDIN,,4493.34,,,LL-37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC,MIC,'=',1.98,ug.mL-1,UO_0000274,0.0,CHEMBL1221123,Antimicrobial activity against Neisseria meningitidis M7mtrE::Spc by agar dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1212761,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,1.98
CHEMBL530345,CATHELICIDIN,,4493.34,,,LL-37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC,MIC,'=',1.98,ug.mL-1,UO_0000274,0.0,CHEMBL1221124,Antimicrobial activity against Neisseria meningitidis M7tolC::Kan mtr::Spc by agar dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1212761,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,1.98
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC,'<=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC50,'<=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC90,'<=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LEVO,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,Activity,'=',97.1,%,UO_0000187,0.0,CHEMBL1658622,Antimicrobial activity against Neisseria meningitidis assessed as susceptible isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,97.1
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LVX,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,Activity,'=',1.9,%,UO_0000187,0.0,CHEMBL1658623,Antimicrobial activity against Neisseria meningitidis assessed as resistant isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,1.9
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC,'<=',0.004,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.004
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC50,'=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC90,'=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1665414,Antibacterial activity against Neisseria meningitidis by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.015
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LVX,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1667338,Antibacterial activity against Neisseria meningitidis assessed as percent susceptible isolates by CLSI M7-A7 method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,100.0
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC90,'<=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL2186865,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL2176870,1.0,Scientific Literature,J Med Chem,2012.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LVX,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC50,'=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL917502,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC90,'=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL917502,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.008
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LEV,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC50,'<=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL919275,Antibacterial activity against Neisseria meningitidis after 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147099,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.12
CHEMBL5315124,LEVOFLOXACIN,4.0,740.76,0.0,1.54,LEV,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC90,'<=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL919275,Antibacterial activity against Neisseria meningitidis after 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147099,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.12
CHEMBL532,ERYTHROMYCIN,4.0,733.94,2.0,1.79,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'<=',0.03,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.03
CHEMBL532,ERYTHROMYCIN,4.0,733.94,2.0,1.79,Er,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.12
CHEMBL532,ERYTHROMYCIN,4.0,733.94,2.0,1.79,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC90,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.25
CHEMBL532,ERYTHROMYCIN,4.0,733.94,2.0,1.79,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'=',0.032,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.032
CHEMBL532,ERYTHROMYCIN,4.0,733.94,2.0,1.79,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.75,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.75
